name,ID,grade
Agustin Weiker,1740318750,63
Agustin Weiker,1740318750,34
Agustin Weiker,1740318750,35
Xiomara Deidrick,1301621574,66
Xiomara Deidrick,1301621574,88
Xiomara Deidrick,1301621574,41
Ericka Turnblom,1251008960,24
Ericka Turnblom,1251008960,53
Ericka Turnblom,1251008960,61
Deidre Perney,1002551678,60
Deidre Perney,1002551678,78
Deidre Perney,1002551678,42
Cira Plassman,1297935510,8
Cira Plassman,1297935510,9
Hanh Rizzi,1243506178,72
Hanh Rizzi,1243506178,13
Hanh Rizzi,1243506178,30
Vonda Reever,1559033080,48
Vonda Reever,1559033080,74
Lyndia Wooster,1399312460,19
Lyndia Wooster,1399312460,26
Priscila Aupperle,1716241906,69
Priscila Aupperle,1716241906,84
Priscila Aupperle,1716241906,63
Priscila Aupperle,1716241906,57
Oretha Senion,1892274633,67
Oretha Senion,1892274633,55
Oretha Senion,1892274633,51
Oretha Senion,1892274633,8
Shanice Wangler,1515780228,73
Shanice Wangler,1515780228,3
Shanice Wangler,1515780228,13
Shanice Wangler,1515780228,28
Felicitas Dardar,1663552175,33
Felicitas Dardar,1663552175,83
Felicitas Dardar,1663552175,18
Felicitas Dardar,1663552175,29
Viviana Barrete,1297523991,82
Viviana Barrete,1297523991,99
Tommy Acimovic,1013822096,75
Tommy Acimovic,1013822096,54
Tommy Acimovic,1013822096,52
Awilda Cabrera,1300445556,30
Awilda Cabrera,1300445556,13
Karlene Tibbits,1948159628,29
Karlene Tibbits,1948159628,50
Karlene Tibbits,1948159628,55
Karlene Tibbits,1948159628,88
Shannan Delallo,1535995774,29
Shannan Delallo,1535995774,65
Shannan Delallo,1535995774,8
Daniel Witthoeft,1666200763,58
Daniel Witthoeft,1666200763,15
Cody Gettings,1251232431,78
Cody Gettings,1251232431,97
Cody Gettings,1251232431,19
Cody Gettings,1251232431,86
Vanita Grego,1270734965,34
Vanita Grego,1270734965,80
Nakita Angelone,1790069639,76
Nakita Angelone,1790069639,81
Nakita Angelone,1790069639,40
Janita Meissner,1668148900,21
Janita Meissner,1668148900,81
Major Kinion,1632342727,69
Major Kinion,1632342727,96
Major Kinion,1632342727,74
Ian Somma,1396004375,26
Ian Somma,1396004375,89
Ian Somma,1396004375,66
Samatha Guitierrez,1662856706,52
Samatha Guitierrez,1662856706,77
Samatha Guitierrez,1662856706,31
Trent Solid,1722651768,42
Trent Solid,1722651768,82
Laquita Kintz,1882929580,26
Laquita Kintz,1882929580,56
Laquita Kintz,1882929580,88
Serena Gasque,1480792955,22
Serena Gasque,1480792955,9
Serena Gasque,1480792955,86
Serena Gasque,1480792955,77
Jeannie Ortaga,1764795314,85
Jeannie Ortaga,1764795314,59
Jeannie Ortaga,1764795314,21
Maureen Shefte,1075933690,47
Maureen Shefte,1075933690,0
Rachael Gochanour,1398886247,35
Rachael Gochanour,1398886247,49
Rachael Gochanour,1398886247,20
Rachael Gochanour,1398886247,5
Gussie Vowels,1734779296,6
Gussie Vowels,1734779296,95
Gussie Vowels,1734779296,76
Earlean Behar,1381851824,93
Earlean Behar,1381851824,95
Earlean Behar,1381851824,90
Cayla Gellespie,1497870288,58
Cayla Gellespie,1497870288,26
Cayla Gellespie,1497870288,29
Luke Nowosadko,1296645518,50
Luke Nowosadko,1296645518,72
Blanca Mosmeyer,1446594180,33
Blanca Mosmeyer,1446594180,33
Olive Orehek,1790387157,66
Olive Orehek,1790387157,41
Antonio Safier,1660827251,99
Antonio Safier,1660827251,21
Antonio Safier,1660827251,87
Antonio Safier,1660827251,27
Milo Rubinoff,1505420807,46
Milo Rubinoff,1505420807,9
Mari Basulto,1465124469,4
Mari Basulto,1465124469,11
Bruno Moffet,1196582848,30
Bruno Moffet,1196582848,28
Bruno Moffet,1196582848,43
Terica Wachowski,1816899389,22
Terica Wachowski,1816899389,35
Terica Wachowski,1816899389,11
Tenesha Wiggers,1371858403,10
Tenesha Wiggers,1371858403,94
Tenesha Wiggers,1371858403,66
Danilo Prudhomme,1205967722,71
Danilo Prudhomme,1205967722,65
Danilo Prudhomme,1205967722,17
Danilo Prudhomme,1205967722,45
Darci Loyola,1307215145,7
Darci Loyola,1307215145,44
Darci Loyola,1307215145,66
Graig Byes,1947206174,81
Graig Byes,1947206174,38
Graig Byes,1947206174,62
Graig Byes,1947206174,24
Luci Fairleigh,1337475341,63
Luci Fairleigh,1337475341,70
Luci Fairleigh,1337475341,50
Luci Fairleigh,1337475341,40
Kristen Nutile,1608723761,31
Kristen Nutile,1608723761,76
Thanh Kilcher,1806174198,36
Thanh Kilcher,1806174198,50
Thanh Kilcher,1806174198,8
Jaymie Mildon,1641329569,98
Jaymie Mildon,1641329569,66
Stefan Walburn,1635825589,4
Stefan Walburn,1635825589,30
Stefan Walburn,1635825589,96
Stefan Walburn,1635825589,6
Lanell Inverso,1996727561,24
Lanell Inverso,1996727561,88
Nedra Dentel,1211139685,65
Nedra Dentel,1211139685,10
Dominic Paschke,1386503406,84
Dominic Paschke,1386503406,83
Dominic Paschke,1386503406,92
Dominic Paschke,1386503406,12
Rickie Rackley,1587254001,20
Rickie Rackley,1587254001,71
Rickie Rackley,1587254001,74
Eugenia Stealey,1199713290,4
Eugenia Stealey,1199713290,28
Eugenia Stealey,1199713290,14
Kimber Schlumaker,1087078683,95
Kimber Schlumaker,1087078683,80
Kimber Schlumaker,1087078683,22
Kimber Schlumaker,1087078683,19
Abel Ashurst,1572727565,58
Abel Ashurst,1572727565,44
Abel Ashurst,1572727565,97
Abel Ashurst,1572727565,13
Anja Paguirigan,1431456622,18
Anja Paguirigan,1431456622,58
Anja Paguirigan,1431456622,23
Deloris Francies,1970992599,7
Deloris Francies,1970992599,73
Deloris Francies,1970992599,31
Cherelle Oser,1254792429,59
Cherelle Oser,1254792429,5
Cherelle Oser,1254792429,53
Cherelle Oser,1254792429,47
Emerald Kurasz,1526039392,92
Emerald Kurasz,1526039392,70
Eryn Gabrial,1356062229,22
Eryn Gabrial,1356062229,40
Eryn Gabrial,1356062229,67
Eryn Gabrial,1356062229,46
Tambra Wach,1080695587,20
Tambra Wach,1080695587,98
Tambra Wach,1080695587,49
Rufina Woolverton,1713863202,51
Rufina Woolverton,1713863202,66
Tracy Kuhta,1772950935,32
Tracy Kuhta,1772950935,46
Tracy Kuhta,1772950935,52
Mabelle Misrahi,1190466836,39
Mabelle Misrahi,1190466836,37
Mabelle Misrahi,1190466836,50
Mabelle Misrahi,1190466836,4
Billy Jansen,1284411604,76
Billy Jansen,1284411604,22
Kamilah Gockley,1678855448,58
Kamilah Gockley,1678855448,63
Kamilah Gockley,1678855448,93
Sharice Boldery,1584908672,68
Sharice Boldery,1584908672,32
Sharice Boldery,1584908672,34
Sharice Boldery,1584908672,50
Drusilla Frische,1159448773,61
Drusilla Frische,1159448773,16
Drusilla Frische,1159448773,47
Marica Tigg,1310694442,31
Marica Tigg,1310694442,93
Marica Tigg,1310694442,77
Marica Tigg,1310694442,18
Trevor Vandeputte,1428263654,99
Trevor Vandeputte,1428263654,92
Trevor Vandeputte,1428263654,42
Trevor Vandeputte,1428263654,46
Kenisha Camastro,1394772644,78
Kenisha Camastro,1394772644,77
Kenisha Camastro,1394772644,52
Guillermina Woeste,1730282927,30
Guillermina Woeste,1730282927,60
Shawn Treuter,1402107005,79
Shawn Treuter,1402107005,93
Shawn Treuter,1402107005,49
Shawn Treuter,1402107005,61
Wendie Fiacco,1100627509,68
Wendie Fiacco,1100627509,37
Scot Stremming,1589392096,17
Scot Stremming,1589392096,85
Scot Stremming,1589392096,60
Scot Stremming,1589392096,88
Thad Turley,1843615682,10
Thad Turley,1843615682,54
Thad Turley,1843615682,66
Thad Turley,1843615682,1
Cherilyn Vietor,1156446040,47
Cherilyn Vietor,1156446040,83
Cherilyn Vietor,1156446040,2
Cherilyn Vietor,1156446040,74
Randal Shones,1338643249,65
Randal Shones,1338643249,68
Randal Shones,1338643249,25
Randal Shones,1338643249,64
Joellen Richelieu,1898525935,53
Joellen Richelieu,1898525935,27
Joellen Richelieu,1898525935,48
Joellen Richelieu,1898525935,19
Herlinda Dekenipp,1714375504,92
Herlinda Dekenipp,1714375504,94
Herlinda Dekenipp,1714375504,31
Shiloh Danis,1932404373,85
Shiloh Danis,1932404373,22
Shiloh Danis,1932404373,17
Shiloh Danis,1932404373,94
Boyce Schnackel,1212334920,78
Boyce Schnackel,1212334920,37
Sigrid Mellett,1967930426,99
Sigrid Mellett,1967930426,12
Sigrid Mellett,1967930426,64
Cammy Brumit,1525669281,29
Cammy Brumit,1525669281,98
Ethel Zorilla,1253150074,20
Ethel Zorilla,1253150074,6
Ethel Zorilla,1253150074,33
Chase Kuchel,1315616965,54
Chase Kuchel,1315616965,79
Elva Szumski,1888706335,58
Elva Szumski,1888706335,9
Elva Szumski,1888706335,10
Elva Szumski,1888706335,16
Xavier Banick,1577763758,18
Xavier Banick,1577763758,47
Xavier Banick,1577763758,78
Odette Tourville,1307953680,85
Odette Tourville,1307953680,96
Odette Tourville,1307953680,85
Alicia Sirmans,1759619636,46
Alicia Sirmans,1759619636,35
Alicia Sirmans,1759619636,34
Keri Happ,1190437255,37
Keri Happ,1190437255,5
Keri Happ,1190437255,41
Shaniqua Smoley,1598629766,88
Shaniqua Smoley,1598629766,21
Dianna Piszczek,1186784347,27
Dianna Piszczek,1186784347,41
Dianna Piszczek,1186784347,11
Valeri Dooley,1829328941,81
Valeri Dooley,1829328941,55
Valeri Dooley,1829328941,93
Valeri Dooley,1829328941,73
Romeo Hilst,1646657151,33
Romeo Hilst,1646657151,87
Romeo Hilst,1646657151,2
Gertrude Zbierski,1828738724,30
Gertrude Zbierski,1828738724,39
Gertrude Zbierski,1828738724,41
Gertrude Zbierski,1828738724,18
Daniel Maczko,1118109837,46
Daniel Maczko,1118109837,15
Daniel Maczko,1118109837,83
Mohammad Dronen,1933683555,20
Mohammad Dronen,1933683555,85
Mohammad Dronen,1933683555,71
Mohammad Dronen,1933683555,9
Giuseppe Abruzzino,1095497843,87
Giuseppe Abruzzino,1095497843,50
Willy Montis,1334509335,84
Willy Montis,1334509335,25
Willy Montis,1334509335,51
Stormy Hutmacher,1268550877,85
Stormy Hutmacher,1268550877,81
Shery Matheny,1876521704,27
Shery Matheny,1876521704,50
Shery Matheny,1876521704,59
Kip Wentling,1868861033,19
Kip Wentling,1868861033,44
Orville Koczur,1772273004,85
Orville Koczur,1772273004,37
Orville Koczur,1772273004,98
Andra Crelia,1885427697,50
Andra Crelia,1885427697,61
Andra Crelia,1885427697,51
Andra Crelia,1885427697,70
Denice Varieur,1853743608,37
Denice Varieur,1853743608,29
Denice Varieur,1853743608,66
Denice Varieur,1853743608,4
Katia Wascom,1269267689,69
Katia Wascom,1269267689,46
Katia Wascom,1269267689,1
Minda Lavear,1537158806,40
Minda Lavear,1537158806,83
Mickie Wilabay,1888743238,52
Mickie Wilabay,1888743238,46
Mickie Wilabay,1888743238,67
Pilar Sheftall,1692753424,31
Pilar Sheftall,1692753424,50
Pilar Sheftall,1692753424,96
Blanch Harbick,1930830126,52
Blanch Harbick,1930830126,65
Blanch Harbick,1930830126,60
Blanch Harbick,1930830126,45
Julene Locatelli,1243762773,61
Julene Locatelli,1243762773,76
Julene Locatelli,1243762773,69
Julene Locatelli,1243762773,39
Pamella Wardell,1042861359,65
Pamella Wardell,1042861359,53
Van Consigli,1918766435,67
Van Consigli,1918766435,11
Van Consigli,1918766435,38
Van Consigli,1918766435,39
Altha Cheslock,1823579195,47
Altha Cheslock,1823579195,69
Altha Cheslock,1823579195,94
Kyong Golombecki,1539444112,39
Kyong Golombecki,1539444112,30
Kyong Golombecki,1539444112,83
Stephania Pollman,1977300384,14
Stephania Pollman,1977300384,28
Stephania Pollman,1977300384,87
Delorse Devinney,1998841560,51
Delorse Devinney,1998841560,96
Delorse Devinney,1998841560,60
Delorse Devinney,1998841560,38
Reita Vonseggern,1643139681,20
Reita Vonseggern,1643139681,32
Cicely Franta,1174928456,84
Cicely Franta,1174928456,53
Cicely Franta,1174928456,57
Demetrice Pretti,1980590935,80
Demetrice Pretti,1980590935,25
Demetrice Pretti,1980590935,86
Bob Rhyme,1703498980,63
Bob Rhyme,1703498980,4
Catherina Taves,1622128507,25
Catherina Taves,1622128507,13
Catherina Taves,1622128507,74
Catherina Taves,1622128507,3
Brittani Gochnauer,1872777983,17
Brittani Gochnauer,1872777983,60
Rhea Ye,1336222157,83
Rhea Ye,1336222157,14
Rhea Ye,1336222157,65
Marlin Bozich,1593752347,40
Marlin Bozich,1593752347,28
Marlin Bozich,1593752347,63
Marlin Bozich,1593752347,68
Yu Nussey,1603056727,6
Yu Nussey,1603056727,54
Gertrud Kjelland,1198373283,55
Gertrud Kjelland,1198373283,37
Gertrud Kjelland,1198373283,8
Gertrud Kjelland,1198373283,85
Breana Stilley,1576258659,33
Breana Stilley,1576258659,0
Breana Stilley,1576258659,19
Bobbie Ronning,1930885852,2
Bobbie Ronning,1930885852,47
Bobbie Ronning,1930885852,53
Bobbie Ronning,1930885852,33
Virgina Rochat,1068151215,12
Virgina Rochat,1068151215,3
Virgina Rochat,1068151215,16
Pam Hou,1700875774,92
Pam Hou,1700875774,21
Pam Hou,1700875774,73
Pam Hou,1700875774,11
Lesley Lanfranco,1509373204,69
Lesley Lanfranco,1509373204,67
Lesley Lanfranco,1509373204,44
Vasiliki Hanafan,1547846826,92
Vasiliki Hanafan,1547846826,6
Vasiliki Hanafan,1547846826,36
Vasiliki Hanafan,1547846826,54
Jon Sumbry,1144045296,90
Jon Sumbry,1144045296,55
Jon Sumbry,1144045296,38
Nannette Maenaga,1422775345,70
Nannette Maenaga,1422775345,28
Nannette Maenaga,1422775345,64
Maida Liefer,1357186018,70
Maida Liefer,1357186018,74
Gennie Rahama,1786647106,49
Gennie Rahama,1786647106,74
Gennie Rahama,1786647106,68
Kesha Deleon,1446668718,41
Kesha Deleon,1446668718,57
Patrica Brillhart,1935933299,27
Patrica Brillhart,1935933299,57
Patrica Brillhart,1935933299,44
Veta Karagiannis,1483926782,85
Veta Karagiannis,1483926782,6
Brandee Rayburn,1604972546,37
Brandee Rayburn,1604972546,66
Joshua Boso,1405130626,66
Joshua Boso,1405130626,76
Laurinda Gundlach,1701742601,51
Laurinda Gundlach,1701742601,9
Ricky Stanczyk,1862982569,84
Ricky Stanczyk,1862982569,7
Ricky Stanczyk,1862982569,57
Keli Blakeborough,1072694486,83
Keli Blakeborough,1072694486,55
Keli Blakeborough,1072694486,14
Keli Blakeborough,1072694486,5
Yuette Wile,1658852099,61
Yuette Wile,1658852099,89
Yuette Wile,1658852099,19
Bryant Smeenk,1987264181,18
Bryant Smeenk,1987264181,60
Bryant Smeenk,1987264181,50
Bryant Smeenk,1987264181,38
Stanford Fulson,1121414606,52
Stanford Fulson,1121414606,18
Fidela Covarrubias,1816629474,54
Fidela Covarrubias,1816629474,29
Jeanette Leerar,1075887137,99
Jeanette Leerar,1075887137,47
Jeanette Leerar,1075887137,34
Jeanette Leerar,1075887137,3
Tarra Chilcott,1183589067,37
Tarra Chilcott,1183589067,53
Tarra Chilcott,1183589067,77
Tarra Chilcott,1183589067,32
Elsie Kurns,1261508926,6
Elsie Kurns,1261508926,34
Elsie Kurns,1261508926,65
Elsie Kurns,1261508926,34
Leland Sande,1632324417,91
Leland Sande,1632324417,1
Fannie Harbert,1208711724,3
Fannie Harbert,1208711724,45
Dominic Fishbaugh,1712082576,59
Dominic Fishbaugh,1712082576,27
Dominic Fishbaugh,1712082576,7
Georgianne Glascott,1746658207,80
Georgianne Glascott,1746658207,90
Leona Sugden,1564784759,15
Leona Sugden,1564784759,48
Leona Sugden,1564784759,19
Helen Choma,1910221885,4
Helen Choma,1910221885,3
Helen Choma,1910221885,0
Clara Dufrene,1858755006,14
Clara Dufrene,1858755006,76
Clara Dufrene,1858755006,87
Georgianne Angier,1734393476,72
Georgianne Angier,1734393476,5
Georgianne Angier,1734393476,54
Georgianne Angier,1734393476,55
Neida Erick,1299786832,4
Neida Erick,1299786832,58
Neida Erick,1299786832,23
Neida Erick,1299786832,36
Kellye Bemboom,1944864316,40
Kellye Bemboom,1944864316,27
Kellye Bemboom,1944864316,90
Kellye Bemboom,1944864316,7
Tillie Ciriello,1733660742,16
Tillie Ciriello,1733660742,30
Tillie Ciriello,1733660742,14
Agueda Cyprian,1909212046,75
Agueda Cyprian,1909212046,4
Agueda Cyprian,1909212046,17
Jeffry Hane,1577021487,16
Jeffry Hane,1577021487,0
Jeffry Hane,1577021487,78
Jeffry Hane,1577021487,43
Florine Khov,1415423366,8
Florine Khov,1415423366,81
Florine Khov,1415423366,1
Gus Mechanic,1245687514,40
Gus Mechanic,1245687514,85
Gus Mechanic,1245687514,74
Brittaney Notto,1122335128,20
Brittaney Notto,1122335128,85
Brittaney Notto,1122335128,95
Brittaney Notto,1122335128,19
Alethia Tang,1204414424,94
Alethia Tang,1204414424,60
Niki Steinour,1388107606,7
Niki Steinour,1388107606,63
Niki Steinour,1388107606,67
Niki Steinour,1388107606,40
Nena Bransfield,1050147016,70
Nena Bransfield,1050147016,15
Reynaldo Thronton,1414871529,82
Reynaldo Thronton,1414871529,28
Reynaldo Thronton,1414871529,99
Priscilla Romandia,1739635696,91
Priscilla Romandia,1739635696,47
Priscilla Romandia,1739635696,38
Priscilla Romandia,1739635696,71
Arline Saviano,1601027633,21
Arline Saviano,1601027633,27
Arline Saviano,1601027633,86
Arline Saviano,1601027633,32
Fiona Stoneking,1164114716,9
Fiona Stoneking,1164114716,90
Fiona Stoneking,1164114716,93
Fiona Stoneking,1164114716,96
Crystal Boetcher,1869000894,58
Crystal Boetcher,1869000894,28
Crystal Boetcher,1869000894,74
Tanika Joshi,1870642326,51
Tanika Joshi,1870642326,21
Tanika Joshi,1870642326,41
An Fripp,1716819077,82
An Fripp,1716819077,43
An Fripp,1716819077,17
Genevive Ramagano,1573712736,3
Genevive Ramagano,1573712736,15
Sage Betson,1049049002,3
Sage Betson,1049049002,67
Junie Shulman,1665503906,75
Junie Shulman,1665503906,59
Valrie Demore,1827077165,46
Valrie Demore,1827077165,33
Dodie Malina,1805824410,2
Dodie Malina,1805824410,77
Dodie Malina,1805824410,21
Jene Wischmeier,1013770249,27
Jene Wischmeier,1013770249,40
Jene Wischmeier,1013770249,89
Jene Wischmeier,1013770249,65
Aileen Albanese,1427856613,29
Aileen Albanese,1427856613,54
Aileen Albanese,1427856613,37
Alline Kazda,1500625348,85
Alline Kazda,1500625348,93
Alline Kazda,1500625348,91
Alline Kazda,1500625348,62
Sanjuanita Norwood,1648834800,33
Sanjuanita Norwood,1648834800,41
Sanjuanita Norwood,1648834800,53
Hershel Cobane,1040119391,49
Hershel Cobane,1040119391,20
Hershel Cobane,1040119391,34
Jewell Zusman,1081459987,33
Jewell Zusman,1081459987,26
Jewell Zusman,1081459987,49
Jewell Zusman,1081459987,21
Bart Bacher,1320870043,85
Bart Bacher,1320870043,73
Bart Bacher,1320870043,91
Jerry Gilpin,1428651389,94
Jerry Gilpin,1428651389,67
Aleen Bradish,1868046251,67
Aleen Bradish,1868046251,38
Aleen Bradish,1868046251,91
Kathryne Laporta,1232329847,33
Kathryne Laporta,1232329847,44
Kathryne Laporta,1232329847,64
Rossana Fontillas,1118470910,15
Rossana Fontillas,1118470910,56
Rossana Fontillas,1118470910,81
Rossana Fontillas,1118470910,67
Chery Lockerby,1535882572,54
Chery Lockerby,1535882572,95
Librada Phonharath,1306358947,64
Librada Phonharath,1306358947,60
Alexia Fede,1314241255,23
Alexia Fede,1314241255,5
Alexia Fede,1314241255,8
Alexia Fede,1314241255,55
Harlan Nuckels,1859138724,76
Harlan Nuckels,1859138724,85
Tari Pliler,1225245627,45
Tari Pliler,1225245627,3
Ernie Boday,1140041363,61
Ernie Boday,1140041363,47
Ignacia Delnero,1176381855,70
Ignacia Delnero,1176381855,32
Ignacia Delnero,1176381855,90
Kenia Britain,1095355305,55
Kenia Britain,1095355305,79
Alfredo Libbey,1493729456,68
Alfredo Libbey,1493729456,23
Alfredo Libbey,1493729456,46
Alfredo Libbey,1493729456,99
Celinda Stamos,1041503198,1
Celinda Stamos,1041503198,28
Celinda Stamos,1041503198,71
Shelton Dukeman,1949261255,38
Shelton Dukeman,1949261255,70
Rosalie Rennels,1061220269,80
Rosalie Rennels,1061220269,16
Rosalie Rennels,1061220269,18
Rosalie Rennels,1061220269,72
Leandra Wendlandt,1591348610,64
Leandra Wendlandt,1591348610,34
Bobbie Leutwiler,1463413900,63
Bobbie Leutwiler,1463413900,30
Bobbie Leutwiler,1463413900,0
Bobbie Leutwiler,1463413900,11
Isiah Minnix,1979828908,4
Isiah Minnix,1979828908,50
Isiah Minnix,1979828908,95
Isiah Minnix,1979828908,78
Hilton Market,1295743855,14
Hilton Market,1295743855,15
Hilton Market,1295743855,88
Shani Boerma,1458678093,69
Shani Boerma,1458678093,61
Shani Boerma,1458678093,28
Shani Boerma,1458678093,9
Blanch Cassada,1784951516,0
Blanch Cassada,1784951516,66
Blanch Cassada,1784951516,1
Blanch Cassada,1784951516,7
Elma Bacak,1889060941,90
Elma Bacak,1889060941,73
Elma Bacak,1889060941,36
Pasquale Surgoine,1893015240,28
Pasquale Surgoine,1893015240,58
Pasquale Surgoine,1893015240,38
Pasquale Surgoine,1893015240,14
Shantay Dellagatta,1345793378,1
Shantay Dellagatta,1345793378,28
Arlette Ur,1842745629,53
Arlette Ur,1842745629,73
Arlette Ur,1842745629,11
Toi Hoh,1107329051,31
Toi Hoh,1107329051,99
Toi Hoh,1107329051,17
Esmeralda Eldredge,1830683196,97
Esmeralda Eldredge,1830683196,7
Esmeralda Eldredge,1830683196,30
Joesph Hottel,1218033771,76
Joesph Hottel,1218033771,51
Joesph Hottel,1218033771,84
Estella Diddle,1843081747,4
Estella Diddle,1843081747,4
Signe Ranft,1925346067,96
Signe Ranft,1925346067,52
Signe Ranft,1925346067,41
Stacie Golde,1734021425,60
Stacie Golde,1734021425,86
Stacie Golde,1734021425,20
Stacie Golde,1734021425,80
Leigh Palesano,1666658506,62
Leigh Palesano,1666658506,20
Leigh Palesano,1666658506,30
Elinore Tyrie,1739665853,92
Elinore Tyrie,1739665853,85
Elinore Tyrie,1739665853,71
Ariel Hunter,1755724439,65
Ariel Hunter,1755724439,26
Ariel Hunter,1755724439,35
Ariel Hunter,1755724439,49
Jeanne Polite,1419933400,35
Jeanne Polite,1419933400,49
Jeanne Polite,1419933400,89
Sheridan Mckirryher,1083553296,30
Sheridan Mckirryher,1083553296,41
Sheridan Mckirryher,1083553296,33
Sheridan Mckirryher,1083553296,2
Angeles Leist,1489786821,28
Angeles Leist,1489786821,61
Angeles Leist,1489786821,87
Sanjuanita Dino,1973773778,72
Sanjuanita Dino,1973773778,17
Johnnie Cronin,1888221286,46
Johnnie Cronin,1888221286,71
Johnnie Cronin,1888221286,12
Johnnie Cronin,1888221286,67
Janise Arturo,1813419269,38
Janise Arturo,1813419269,84
Janise Arturo,1813419269,54
Janise Arturo,1813419269,51
Aleta Whiter,1687076115,24
Aleta Whiter,1687076115,72
Christia Saven,1395183808,76
Christia Saven,1395183808,16
Christia Saven,1395183808,11
Dahlia Wickliffe,1049930655,12
Dahlia Wickliffe,1049930655,84
Dahlia Wickliffe,1049930655,71
Alida Ronson,1728648491,43
Alida Ronson,1728648491,74
Shaunda Gallups,1881882705,49
Shaunda Gallups,1881882705,16
Florida Eppinger,1769692668,55
Florida Eppinger,1769692668,41
Florida Eppinger,1769692668,82
Twanna Podsiad,1609273427,53
Twanna Podsiad,1609273427,25
Dagmar Harwood,1121746098,9
Dagmar Harwood,1121746098,59
Missy Langeveld,1799902606,74
Missy Langeveld,1799902606,94
Missy Langeveld,1799902606,53
Tonia Poljak,1089115605,16
Tonia Poljak,1089115605,83
Tonia Poljak,1089115605,57
Guillermina Zell,1126749487,12
Guillermina Zell,1126749487,30
Guillermina Zell,1126749487,79
Delois Herter,1523885106,60
Delois Herter,1523885106,68
Marcel Lumbra,1655266913,17
Marcel Lumbra,1655266913,2
Star Longmore,1447936952,58
Star Longmore,1447936952,57
Ike Dami,1960870237,25
Ike Dami,1960870237,59
Ike Dami,1960870237,17
Dinah Martling,1069836109,25
Dinah Martling,1069836109,96
Austin Houlihan,1255225423,47
Austin Houlihan,1255225423,63
Austin Houlihan,1255225423,82
Austin Houlihan,1255225423,79
Maud Ringwood,1546641234,24
Maud Ringwood,1546641234,87
Maud Ringwood,1546641234,64
Mickie Twinam,1228197334,72
Mickie Twinam,1228197334,26
Mickie Twinam,1228197334,58
Mickie Twinam,1228197334,75
Yun Clumpner,1936155679,72
Yun Clumpner,1936155679,70
Yun Clumpner,1936155679,1
Yun Clumpner,1936155679,78
Rob Misenheimer,1928709858,73
Rob Misenheimer,1928709858,47
Shawnta Ropers,1099087169,49
Shawnta Ropers,1099087169,5
Shawnta Ropers,1099087169,96
Colleen Niebel,1459901360,69
Colleen Niebel,1459901360,12
Colleen Niebel,1459901360,81
Colleen Niebel,1459901360,48
Exie Varone,1550819368,32
Exie Varone,1550819368,47
Marie Goguen,1768197105,82
Marie Goguen,1768197105,7
Colleen Poskus,1381092694,98
Colleen Poskus,1381092694,49
Colleen Poskus,1381092694,10
Ian Featherstone,1488920946,9
Ian Featherstone,1488920946,33
Ian Featherstone,1488920946,66
Latosha Irimata,1169194063,4
Latosha Irimata,1169194063,26
Latosha Irimata,1169194063,52
Latosha Irimata,1169194063,2
Glenn Sharrett,1055546182,5
Glenn Sharrett,1055546182,64
Lashon Grenet,1812562740,94
Lashon Grenet,1812562740,95
Lashon Grenet,1812562740,83
Torie Guitano,1043947694,98
Torie Guitano,1043947694,87
Torie Guitano,1043947694,95
Veola Grebin,1630201251,58
Veola Grebin,1630201251,35
Veola Grebin,1630201251,9
Cheyenne Kahanaoi,1163411437,23
Cheyenne Kahanaoi,1163411437,30
Natosha Edouard,1629152410,41
Natosha Edouard,1629152410,3
Natosha Edouard,1629152410,48
Eve Cerrone,1509728432,39
Eve Cerrone,1509728432,10
Karly Williamson,1121183746,70
Karly Williamson,1121183746,95
Karly Williamson,1121183746,10
Karly Williamson,1121183746,26
Maia Vandeberg,1459789925,1
Maia Vandeberg,1459789925,63
Maia Vandeberg,1459789925,79
Ginette Caisse,1519338536,33
Ginette Caisse,1519338536,93
Ginette Caisse,1519338536,25
Earline Devitis,1935284672,34
Earline Devitis,1935284672,89
Earline Devitis,1935284672,21
Timothy Schoenemann,1925064869,55
Timothy Schoenemann,1925064869,83
Timothy Schoenemann,1925064869,39
Timothy Schoenemann,1925064869,78
Jasmine Osowski,1228477017,89
Jasmine Osowski,1228477017,21
Ruthe Roediger,1559190527,50
Ruthe Roediger,1559190527,39
Cynthia Shetlar,1617852892,96
Cynthia Shetlar,1617852892,91
Noe Morre,1327984038,64
Noe Morre,1327984038,7
Noe Morre,1327984038,34
Noe Morre,1327984038,5
Edythe Kannenberg,1160210515,88
Edythe Kannenberg,1160210515,29
Ma Parks,1187760696,75
Ma Parks,1187760696,40
Ma Parks,1187760696,47
Toni Manzanares,1223548511,14
Toni Manzanares,1223548511,85
Toni Manzanares,1223548511,94
Chere Thieman,1954993126,15
Chere Thieman,1954993126,12
Marcene Branz,1163700513,1
Marcene Branz,1163700513,74
Marcene Branz,1163700513,27
Marcene Branz,1163700513,90
Flor Boulay,1478837047,33
Flor Boulay,1478837047,72
Flor Boulay,1478837047,8
Connie Panah,1926368411,54
Connie Panah,1926368411,74
Connie Panah,1926368411,75
Connie Panah,1926368411,2
Zada Fiegel,1881948378,18
Zada Fiegel,1881948378,23
Carol Coates,1947444152,49
Carol Coates,1947444152,56
Carol Coates,1947444152,92
Carol Coates,1947444152,64
Hiroko Hanisco,1247742303,18
Hiroko Hanisco,1247742303,81
